year,make,model,trim,mileage,days_to_sell
2012,Nissan,Maxima,SV,407555,114
2012,Nissan,Micra,SL,27000,104
2012,Nissan,Micra,SL,95000,60
2012,Nissan,Micra,SL,96000,47
2012,Nissan,Micra,SL+,100000,97
2012,Nissan,Pathfinder,LE,19200,18
2012,Nissan,Pathfinder,LE,150000,95
2012,Nissan,Pathfinder,LE,161000,23
2012,Nissan,Pathfinder,LE,198000,19
2012,Nissan,Pathfinder,LE,198000,75
2012,Nissan,Pathfinder,LE,199500,64
2012,Nissan,Pathfinder,LE,210000,31
2012,Nissan,Pathfinder,LE,220000,14
2012,Nissan,Pathfinder,LE,250000,61
2012,Nissan,Pathfinder,LE,250000,95
2012,Nissan,Pathfinder,LE,270000,97
2012,Nissan,Pathfinder,S,82000,102
2012,Nissan,Pathfinder,S,166500,50
2012,Nissan,Pathfinder,S,211124,95
2012,Nissan,Pathfinder,S,300000,24
2012,Nissan,Pathfinder,S,300000,109
2012,Nissan,Pathfinder,S,432000,105
2012,Nissan,Pathfinder,SE,211173,71
2012,Nissan,Patrol,"HT Safari",124500,126
2012,Nissan,Patrol,"LE Platinum",289,9
2012,Nissan,Patrol,"LE Platinum",160000,24
2012,Nissan,Patrol,"LE Platinum",200000,94
2012,Nissan,Patrol,"LE Platinum",264000,13
2012,Nissan,Patrol,"LE Platinum",285000,99
2012,Nissan,Patrol,"LE Platinum",297000,30
2012,Nissan,Patrol,"LE T1",184000,104
2012,Nissan,Patrol,"SE Platinum",118000,96
2012,Nissan,Patrol,"SE Platinum",123000,11
2012,Nissan,Patrol,"SE Platinum",125000,13
2012,Nissan,Patrol,"SE Platinum",125000,57
2012,Nissan,Patrol,"SE Platinum",170000,51
2012,Nissan,Patrol,"SE Platinum",208000,18
2012,Nissan,Patrol,"SE Platinum",210000,64
2012,Nissan,Patrol,"SE T1",88900,108
2012,Nissan,Patrol,"SE T1",139974,100
2012,Nissan,Patrol,"SE T1",147000,102
2012,Nissan,Patrol,"SE T1",219000,47
2012,Nissan,Patrol,"SE T1",270000,50
2012,Nissan,Patrol,"SE T1",375000,46
2012,Nissan,Qashqai,LE,29980,23
2012,Nissan,Qashqai,LE,186000,31
2012,Nissan,Qashqai,LE,187000,33
2012,Nissan,Qashqai,S,73500,38
2012,Nissan,Qashqai,S,110000,38
2012,Nissan,Qashqai,S,230000,31
2012,Nissan,Qashqai,SE,85000,9
2012,Nissan,Qashqai,SE,107076,46
2012,Nissan,Qashqai,SE,117049,24
2012,Nissan,Qashqai,SE,141000,50
2012,Nissan,Qashqai,SE,150000,33
2012,Nissan,Qashqai,SE,159000,55
2012,Nissan,Qashqai,SE,199000,43
2012,Nissan,Sunny,S,3750,53
2012,Nissan,Sunny,S,59000,9
2012,Nissan,Sunny,S,125000,11
2012,Nissan,Sunny,S,136000,29
2012,Nissan,Sunny,S,157000,13
2012,Nissan,Sunny,S,207000,106
2012,Nissan,Sunny,S,285000,9
2012,Nissan,Sunny,S,290000,43
2012,Nissan,Sunny,S,300000,18
2012,Nissan,Sunny,S,366666,107
2012,Nissan,Sunny,S,400000,106
2012,Nissan,Sunny,SE,130000,16
2012,Nissan,Sunny,SE,148500,18
2012,Nissan,Sunny,SE,160000,72
2012,Nissan,Sunny,SE,250000,95
2012,Nissan,Sunny,SE,380000,107
2012,Nissan,Sunny,SV,312,100
2012,Nissan,Sunny,SV,15800,95
2012,Nissan,Sunny,SV,104750,114
2012,Nissan,Sunny,SV,154995,68
2012,Nissan,Sunny,SV,175000,100
2012,Nissan,Sunny,SV,180444,113
2012,Nissan,Sunny,SV,200000,72
2012,Nissan,Sunny,SV,250000,68
2012,Nissan,Sunny,SV,250000,95
2012,Nissan,Sunny,SV,260000,103
2012,Nissan,Sunny,SV,275000,105
2012,Nissan,Tiida,S,300,106
2012,Nissan,Tiida,S,19500,30
2012,Nissan,Tiida,S,46000,110
2012,Nissan,Tiida,S,89000,9
2012,Nissan,Tiida,S,97000,47
2012,Nissan,Tiida,S,119500,22
2012,Nissan,Tiida,S,119943,95
2012,Nissan,Tiida,S,132000,113
2012,Nissan,Tiida,S,135082,12
2012,Nissan,Tiida,S,137600,103
2012,Nissan,Tiida,S,140700,24
2012,Nissan,Tiida,S,150000,95
2012,Nissan,Tiida,S,150000,111
2012,Nissan,Tiida,S,151000,115
2012,Nissan,Tiida,S,158000,8
2012,Nissan,Tiida,S,162000,47
2012,Nissan,Tiida,S,169000,10
2012,Nissan,Tiida,S,170000,8
2012,Nissan,Tiida,S,170000,117
2012,Nissan,Tiida,S,171000,20
2012,Nissan,Tiida,S,175000,9
2012,Nissan,Tiida,S,182000,106
2012,Nissan,Tiida,S,182000,107
2012,Nissan,Tiida,S,185000,142
2012,Nissan,Tiida,S,187000,96
2012,Nissan,Tiida,S,195000,47
2012,Nissan,Tiida,S,195000,96
2012,Nissan,Tiida,S,200000,37
2012,Nissan,Tiida,S,200193,95
2012,Nissan,Tiida,S,215000,146
2012,Nissan,Tiida,S,216000,143
2012,Nissan,Tiida,S,218000,49
2012,Nissan,Tiida,S,220000,47
2012,Nissan,Tiida,S,223000,105
2012,Nissan,Tiida,S,229000,10
2012,Nissan,Tiida,S,230000,13
2012,Nissan,Tiida,S,233000,152
2012,Nissan,Tiida,S,241000,47
2012,Nissan,Tiida,S,250000,99
2012,Nissan,Tiida,S,258000,89
2012,Nissan,Tiida,S,260000,25
2012,Nissan,Tiida,S,263000,8
2012,Nissan,Tiida,S,270000,22
2012,Nissan,Tiida,S,270000,128
2012,Nissan,Tiida,S,274997,110
2012,Nissan,Tiida,S,280000,67
2012,Nissan,Tiida,S,283000,103
2012,Nissan,Tiida,S,285000,95
2012,Nissan,Tiida,S,298245,9
2012,Nissan,Tiida,S,305000,95
2012,Nissan,Tiida,S,307000,128
2012,Nissan,Tiida,S,310000,95
2012,Nissan,Tiida,S,312000,20
2012,Nissan,Tiida,S,410000,96
2012,Nissan,Tiida,SL,73800,95
2012,Nissan,Tiida,SL,74800,13
2012,Nissan,Tiida,SL,116000,58
2012,Nissan,Tiida,SL,133000,59
2012,Nissan,Tiida,SL,142000,64
2012,Nissan,Tiida,SL,150000,45
2012,Nissan,Tiida,SL,160000,10
2012,Nissan,Tiida,SL,160000,154
2012,Nissan,Tiida,SL,161000,125
2012,Nissan,Tiida,SL,187000,95
2012,Nissan,Tiida,SL,195000,84
2012,Nissan,Tiida,SL,213000,102
2012,Nissan,Tiida,SL,229995,114
2012,Nissan,Xterra,S,103000,55
2012,Nissan,Xterra,S,133500,110
2012,Nissan,Xterra,S,150000,100
2012,Nissan,Xterra,S,175000,113
2012,Nissan,Xterra,S,203730,22
2012,Nissan,Xterra,S,221000,114
2012,Nissan,Xterra,S,290000,95
2012,Nissan,Xterra,S,297000,115
2012,Nissan,Xterra,S,345000,29
2012,Nissan,Xterra,S,345000,109
2012,Nissan,Xterra,S,475000,57
2012,Nissan,Xterra,SE,1600000,104
2012,Peugeot,207,Base,137998,108
2012,Peugeot,207,Base,187000,70
2012,Peugeot,508,Std,153000,30
2012,Porsche,911,Carrera,17000,9
2012,Porsche,911,Carrera,17660,48
2012,Porsche,911,Carrera,74000,33
2012,Porsche,911,Carrera,118000,66
2012,Porsche,911,Carrera,157800,8
2012,Porsche,911,"Carrera S",62500,48
2012,Porsche,911,"Carrera S",104800,83
2012,Porsche,911,"Carrera S",125000,81
2012,Porsche,Boxster,Std,59920,90
2012,Porsche,Boxster,Std,102000,28
2012,Porsche,Cayenne,S,153,9
2012,Porsche,Cayenne,S,16400,17
2012,Porsche,Cayenne,S,73150,30
2012,Porsche,Cayenne,S,80000,90
2012,Porsche,Cayenne,S,80500,58
2012,Porsche,Cayenne,S,81700,90
2012,Porsche,Cayenne,S,85000,47
2012,Porsche,Cayenne,S,88800,90
2012,Porsche,Cayenne,S,95000,42
2012,Porsche,Cayenne,S,95000,47
2012,Porsche,Cayenne,S,98500,54
2012,Porsche,Cayenne,S,107000,9
2012,Porsche,Cayenne,S,107900,12
2012,Porsche,Cayenne,S,107900,16
2012,Porsche,Cayenne,S,134000,28
2012,Porsche,Cayenne,S,137000,42
2012,Porsche,Cayenne,S,138000,17
2012,Porsche,Cayenne,S,138000,28
2012,Porsche,Cayenne,S,145000,72
2012,Porsche,Cayenne,S,148000,22
2012,Porsche,Cayenne,S,150000,9
2012,Porsche,Cayenne,S,150000,30
2012,Porsche,Cayenne,S,150000,80
2012,Porsche,Cayenne,S,156000,15
2012,Porsche,Cayenne,S,174000,50
2012,Porsche,Cayenne,S,178000,67
2012,Porsche,Cayenne,S,187000,31
2012,Porsche,Cayenne,S,221000,110
2012,Porsche,Cayenne,S,245700,15
2012,Porsche,Cayenne,Std,148000,124
2012,Porsche,Cayenne,Std,149600,47
2012,Porsche,Cayenne,Std,220000,131
2012,Porsche,Cayenne,Turbo,167000,14
2012,Porsche,Cayenne,Turbo,184000,25
2012,Porsche,Cayenne,Turbo,212000,8
2012,Porsche,Panamera,4,59000,21
2012,Porsche,Panamera,4,59700,32
2012,Porsche,Panamera,4,74181,19
2012,Porsche,Panamera,4,150000,20
2012,Porsche,Panamera,4S,54500,17
2012,Porsche,Panamera,4S,70700,90
2012,Porsche,Panamera,4S,121000,21
2012,Porsche,Panamera,4S,160000,136
2012,Porsche,Panamera,4S,169000,117
2012,Porsche,Panamera,S,12761,17
2012,Porsche,Panamera,S,49000,26
2012,Porsche,Panamera,S,82200,42
2012,Porsche,Panamera,S,83000,36
2012,Porsche,Panamera,S,93000,14
2012,Porsche,Panamera,S,108904,13
2012,Porsche,Panamera,S,108904,18
2012,Porsche,Panamera,S,112000,90
2012,Porsche,Panamera,S,161000,24
2012,Porsche,Panamera,S,444000,13
2012,Porsche,Panamera,Std,78000,21
2012,"Rolls Royce",Ghost,Std,58000,83
2012,Toyota,Aurion,Grande,210000,103
2012,Toyota,Aurion,Grande,422000,95
2012,Toyota,Aurion,Sport,80000,111
2012,Toyota,Aurion,Sport,87000,96
2012,Toyota,Aurion,Sport,93000,13
2012,Toyota,Aurion,Sport,96000,58
2012,Toyota,Aurion,Sport,129000,102
2012,Toyota,Aurion,Sport,150000,128
2012,Toyota,Avalon,Limited,125000,109
2012,Toyota,Avalon,Limited,130000,15
2012,Toyota,Avalon,Limited,140000,111
2012,Toyota,Avalon,Limited,174000,61
2012,Toyota,Avalon,Limited,175000,103
2012,Toyota,Avalon,"Limited Premium",99000,98
2012,Toyota,Avalon,"Limited Premium",99000,101
2012,Toyota,Avalon,"Limited Premium",141000,19
2012,Toyota,Avalon,"Limited Premium",200000,11
2012,Toyota,Avalon,"Limited Premium",200000,36
2012,Toyota,Avalon,"Limited Premium",237000,40
2012,Toyota,Avalon,XLE,95000,113
2012,Toyota,Avalon,XLE,200000,112
2012,Toyota,Avalon,XLE,250000,36
2012,Toyota,Camry,GLX,167,117
2012,Toyota,Camry,GLX,220,102
2012,Toyota,Camry,GLX,25000,25
2012,Toyota,Camry,GLX,100540,20
2012,Toyota,Camry,GLX,105233,56
2012,Toyota,Camry,GLX,105336,53
2012,Toyota,Camry,GLX,106300,40
2012,Toyota,Camry,GLX,124500,12
2012,Toyota,Camry,GLX,124555,8
2012,Toyota,Camry,GLX,149492,113
2012,Toyota,Camry,GLX,153000,95
2012,Toyota,Camry,GLX,160000,95
2012,Toyota,Camry,GLX,163576,8
2012,Toyota,Camry,GLX,170000,79
2012,Toyota,Camry,GLX,175000,78
2012,Toyota,Camry,GLX,184000,37
2012,Toyota,Camry,GLX,189000,114
2012,Toyota,Camry,GLX,200000,125
2012,Toyota,Camry,GLX,200700,103
2012,Toyota,Camry,GLX,215200,101
2012,Toyota,Camry,GLX,217000,10
2012,Toyota,Camry,GLX,241000,102
2012,Toyota,Camry,GLX,246000,104
2012,Toyota,Camry,GLX,250000,110
2012,Toyota,Camry,GLX,260000,95
2012,Toyota,Camry,GLX,265000,28
2012,Toyota,Camry,GLX,280000,154
2012,Toyota,Camry,GLX,300000,95
2012,Toyota,Camry,GLX,300000,115
2012,Toyota,Camry,GLX,301460,99
2012,Toyota,Camry,GLX,330000,61
2012,Toyota,Camry,GLX,333000,95
2012,Toyota,Camry,GLX,343000,111
2012,Toyota,Camry,GLX,347000,75
2012,Toyota,Camry,GLX,360560,9
2012,Toyota,Camry,GLX,400000,96
2012,Toyota,Camry,GLX,400000,99
2012,Toyota,Camry,GLX,450000,76
2012,Toyota,Camry,GLX,450000,94
2012,Toyota,Camry,GLX,600000,114
2012,Toyota,Camry,S,22700,76
2012,Toyota,Camry,S,92000,24
2012,Toyota,Camry,S,92000,102
2012,Toyota,Camry,S,131000,129
2012,Toyota,Camry,S,145161,47
2012,Toyota,Camry,S,168542,103
2012,Toyota,Camry,S,193884,8
2012,Toyota,Camry,S,300000,12
2012,Toyota,Camry,S,300000,103
2012,Toyota,Camry,S,342000,109
2012,Toyota,Camry,SE,270,107
2012,Toyota,Camry,SE,19000,8
2012,Toyota,Camry,SE,20000,105
2012,Toyota,Camry,SE,25000,26
2012,Toyota,Camry,SE,64500,103
2012,Toyota,Camry,SE,112123,106
2012,Toyota,Camry,SE,152000,10
2012,Toyota,Camry,SE,175000,95
2012,Toyota,Camry,SE,191000,44
2012,Toyota,Camry,SE,195000,104
2012,Toyota,Camry,SE,200000,98
2012,Toyota,Camry,SE,200000,110
2012,Toyota,Camry,SE,280000,108
2012,Toyota,Camry,SE,317000,64
2012,Toyota,Camry,SE,400000,112
2012,Toyota,Camry,SE,450000,100
2012,Toyota,Camry,SE,600000,10
2012,Toyota,Camry,SE,600000,16
2012,Toyota,Camry,SE+,119000,32
2012,Toyota,Camry,SE+,160000,25
2012,Toyota,Camry,SE+,168000,30
2012,Toyota,Camry,SE+,180000,12
2012,Toyota,Camry,SE+,200000,23
2012,Toyota,Camry,SE+,200000,39
2012,Toyota,Camry,SE+,213000,33
2012,Toyota,Camry,Sport,1178,17
2012,Toyota,Camry,Sport,11242,13
2012,Toyota,Camry,Sport,11428,32
2012,Toyota,Camry,Sport,11542,16
2012,Toyota,Camry,Sport,11542,20
2012,Toyota,Camry,Sport,11964,13
2012,Toyota,Camry,Sport,87000,95
2012,Toyota,Camry,Sport,155000,116
2012,Toyota,Camry,Sport,186678,103
2012,Toyota,Corolla,XLI,380,105
2012,Toyota,Corolla,XLI,56000,11
2012,Toyota,Corolla,XLI,65000,32
2012,Toyota,Corolla,XLI,101200,20
2012,Toyota,Corolla,XLI,108000,47
2012,Toyota,Corolla,XLI,121000,90
2012,Toyota,Corolla,XLI,129000,20
2012,Toyota,Corolla,XLI,139000,20
2012,Toyota,Corolla,XLI,146000,28
2012,Toyota,Corolla,XLI,152000,11
2012,Toyota,Corolla,XLI,155000,12
2012,Toyota,Corolla,XLI,155000,43
2012,Toyota,Corolla,XLI,164000,12
2012,Toyota,Corolla,XLI,170000,11
2012,Toyota,Corolla,XLI,170000,124
2012,Toyota,Corolla,XLI,175263,15
2012,Toyota,Corolla,XLI,184000,108
2012,Toyota,Corolla,XLI,200000,61
2012,Toyota,Corolla,XLI,229000,13
2012,Toyota,Corolla,XLI,250000,114
2012,Toyota,Corolla,XLI,323000,21
2012,Toyota,Corolla,XLI,390000,13
2012,Toyota,Corolla,XLI,450000,47
2012,Toyota,Corolla,XLI,701500,72
2012,Toyota,"FJ Cruiser",Extreme,15790,112
2012,Toyota,"FJ Cruiser",Extreme,103000,108
2012,Toyota,"FJ Cruiser",GXR,160000,12
2012,Toyota,"FJ Cruiser",GXR,162000,8
2012,Toyota,"FJ Cruiser",GXR,200000,106
2012,Toyota,"FJ Cruiser",Top,88000,20
2012,Toyota,"FJ Cruiser",Top,135000,21
2012,Toyota,"FJ Cruiser",Top,150484,46
2012,Toyota,"FJ Cruiser",Top,174600,11
2012,Toyota,"FJ Cruiser",Top,187000,13
2012,Toyota,"FJ Cruiser",Top,206000,90
2012,Toyota,"FJ Cruiser",Top,209000,150
2012,Toyota,"FJ Cruiser",Top,210000,21
2012,Toyota,"FJ Cruiser",Top,211000,15
2012,Toyota,"FJ Cruiser",Top,215000,11
2012,Toyota,Fortuner,GXR,14000,15
2012,Toyota,Fortuner,GXR,86000,17
2012,Toyota,Fortuner,GXR,98000,37
2012,Toyota,Fortuner,GXR,123000,13
2012,Toyota,Fortuner,GXR,400000,107
2012,Toyota,Fortuner,SR5,197808,11
2012,Toyota,Fortuner,SR5,229000,63
2012,Toyota,Fortuner,SR5,247000,25
2012,Toyota,"Land Cruiser",GXR,200,96
2012,Toyota,"Land Cruiser",GXR,230,95
2012,Toyota,"Land Cruiser",GXR,233,106
2012,Toyota,"Land Cruiser",GXR,233,107
2012,Toyota,"Land Cruiser",GXR,300,104
2012,Toyota,"Land Cruiser",GXR,35000,114
2012,Toyota,"Land Cruiser",GXR,43000,32
2012,Toyota,"Land Cruiser",GXR,47000,9
2012,Toyota,"Land Cruiser",GXR,47000,23
2012,Toyota,"Land Cruiser",GXR,47000,114
2012,Toyota,"Land Cruiser",GXR,51000,56
2012,Toyota,"Land Cruiser",GXR,56000,66
2012,Toyota,"Land Cruiser",GXR,86580,95
2012,Toyota,"Land Cruiser",GXR,95000,126
2012,Toyota,"Land Cruiser",GXR,98564,110
2012,Toyota,"Land Cruiser",GXR,103000,31
2012,Toyota,"Land Cruiser",GXR,107000,12
2012,Toyota,"Land Cruiser",GXR,109000,105
2012,Toyota,"Land Cruiser",GXR,120000,104
2012,Toyota,"Land Cruiser",GXR,120000,115
2012,Toyota,"Land Cruiser",GXR,138000,32
2012,Toyota,"Land Cruiser",GXR,140000,13
2012,Toyota,"Land Cruiser",GXR,143000,109
2012,Toyota,"Land Cruiser",GXR,150000,11
2012,Toyota,"Land Cruiser",GXR,181000,95
2012,Toyota,"Land Cruiser",GXR,227000,65
2012,Toyota,"Land Cruiser",GXR,233000,106
2012,Toyota,"Land Cruiser",GXR,244997,93
2012,Toyota,"Land Cruiser",GXR,265000,110
2012,Toyota,"Land Cruiser",GXR,266600,116
2012,Toyota,"Land Cruiser",GXR,280000,90
2012,Toyota,"Land Cruiser",GXR,300000,64
2012,Toyota,"Land Cruiser",GXR,312000,95
2012,Toyota,"Land Cruiser",GXR,313000,98
2012,Toyota,"Land Cruiser",GXR,323000,12
2012,Toyota,"Land Cruiser",GXR,350000,86
2012,Toyota,"Land Cruiser",GXR,360000,121
2012,Toyota,"Land Cruiser",GXR,380000,112
2012,Toyota,"Land Cruiser",GXR,560000,10
2012,Toyota,"Land Cruiser",GXR+,111000,22
2012,Toyota,"Land Cruiser",VXR,260,9
2012,Toyota,"Land Cruiser",VXR,160000,76
2012,Toyota,"Land Cruiser",VXR,187000,50
2012,Toyota,"Land Cruiser",VXR,200000,106
2012,Toyota,"Land Cruiser",VXR,200000,142
2012,Toyota,"Land Cruiser",VXR,229000,95
2012,Toyota,"Land Cruiser",VXR,260000,48
2012,Toyota,"Land Cruiser",VXR,270000,114
2012,Toyota,"Land Cruiser",VXR,310000,115
2012,Toyota,"Land Cruiser",VXR,339511,95
2012,Toyota,"Land Cruiser",VXR,350000,9
2012,Toyota,Prado,Std,60000,35
2012,Toyota,Prado,TX-L,122474,81
2012,Toyota,Prado,TX-L,178000,84
2012,Toyota,Prado,"TX-L Top",69000,42
2012,Toyota,Prado,"TX-L Top",105000,50
2012,Toyota,Prado,"TX-L Top",115000,90
2012,Toyota,Prado,"TX-L Top",123000,31
2012,Toyota,Prado,"TX-L Top",168000,9
2012,Toyota,Prado,"TX-L Top",187000,11
2012,Toyota,Prado,"TX-L Top",200000,31
2012,Toyota,Prado,"TX-L Top",288000,20
2012,Toyota,Prado,"VX-L Top",150981,51
2012,Toyota,Prado,VXR,400,14
2012,Toyota,Prado,VXR,18000,60
2012,Toyota,Prado,VXR,53550,45
2012,Toyota,Prado,VXR,60500,111
2012,Toyota,Prado,VXR,83500,109
2012,Toyota,Prado,VXR,83500,111
2012,Toyota,Prado,VXR,97000,94
2012,Toyota,Prado,VXR,102000,154
2012,Toyota,Prado,VXR,117600,106
2012,Toyota,Prado,VXR,130000,103
2012,Toyota,Prado,VXR,200000,40
2012,Toyota,Prado,VXR,210000,95
2012,Toyota,Prado,VXR,300000,104
2012,Toyota,Sequoia,SR5,125000,107
2012,Toyota,Yaris,Std,108000,42
2012,Volkswagen,Beetle,S,68000,108
2012,Volkswagen,CC,Sport,86200,8
2012,Volkswagen,Golf,GTI,70800,25
2012,Volkswagen,Golf,GTI,89000,30
2012,Volkswagen,Golf,GTI,91531,18
2012,Volkswagen,Golf,GTI,92000,8
2012,Volkswagen,Golf,GTI,136000,14
2012,Volkswagen,Golf,GTI,137000,94
2012,Volkswagen,Golf,GTI,143000,31
2012,Volkswagen,Golf,GTI,170000,23
2012,Volkswagen,Golf,GTI,195000,9
2012,Volkswagen,Golf,GTI,196900,50
2012,Volkswagen,Golf,GTI,207000,93
2012,Volkswagen,Golf,GTI,209000,44
2012,Volkswagen,Jetta,Comfortline,154321,17
2012,Volkswagen,Jetta,Comfortline,167000,27
2012,Volkswagen,Jetta,Comfortline,177000,31
2012,Volkswagen,Jetta,Comfortline,204000,90
2012,Volkswagen,Passat,SE,138000,10
2012,Volkswagen,Passat,SE,139000,25
2012,Volkswagen,Passat,SE,140000,47
2012,Volkswagen,Passat,SE,154000,24
2012,Volkswagen,Passat,SE,168000,95
2012,Volkswagen,Passat,SE,168500,21
2012,Volkswagen,Passat,SE,171000,36
2012,Volkswagen,Passat,SE,220000,18
2012,Volkswagen,Polo,SE,121303,39
2012,Volkswagen,Polo,SE,171000,20
2012,Volkswagen,Touareg,S,140000,118
2012,Volkswagen,Touareg,S,156200,37
2012,Volkswagen,Touareg,S,161000,14
2012,Volkswagen,Touareg,SE,84000,21
2012,Volkswagen,Touareg,SE,91500,36
2012,Volkswagen,Touareg,SE,97000,29
2012,Volkswagen,Touareg,SE,114000,9
2012,Volkswagen,Touareg,SE,118000,82
2012,Volkswagen,Touareg,SE,141000,25
2012,Volkswagen,Touareg,SE,148000,52
2012,Volkswagen,Touareg,SE,166000,25
2012,Volkswagen,Touareg,SE,200000,17
2012,Volkswagen,Touareg,SE,208000,40
2013,Audi,A4,"TFSI quattro S-Line",137000,98
2013,Audi,A5,S-Line,97000,90
2013,Audi,A5,S-Line,100000,47
2013,Audi,A5,S-Line,105000,22
2013,Audi,A6,"35 FSI quattro",158000,19
2013,Audi,A6,"35 FSI quattro",253000,106
2013,Audi,A6,TFSI,168000,44
2013,Audi,A6,"TFSI S-Line",158000,11
2013,Audi,A6,"TFSI S-Line",200000,54
2013,Audi,A7,"35 FSI quattro",167000,47
2013,Audi,A7,Std,94000,47
2013,Audi,Q5,S-Line,116000,22
2013,Audi,Q5,S-Line,125000,19
2013,Audi,Q5,S-Line,130000,105
2013,Audi,Q5,S-Line,144000,16
2013,Audi,Q5,S-Line,144000,26
2013,Audi,Q5,S-Line,235000,9
2013,Audi,Q7,"TFSI quattro",74912,22
2013,Audi,Q7,"TFSI quattro",94900,9
2013,Audi,Q7,"TFSI quattro",95000,8
2013,Audi,Q7,"TFSI quattro",110000,33
2013,Audi,Q7,"TFSI quattro",116500,31
2013,Audi,Q7,"TFSI quattro",156000,17
2013,Audi,Q7,"TFSI quattro",157500,19
2013,Audi,Q7,"TFSI quattro",1250000,43
2013,Audi,Q7,"TFSI quattro S-Line",70123,39
2013,Audi,Q7,"TFSI quattro S-Line",84423,21
2013,Audi,Q7,"TFSI quattro S-Line",90000,35
2013,Audi,Q7,"TFSI quattro S-Line",95000,11
2013,Audi,Q7,"TFSI quattro S-Line",114000,26
2013,Audi,Q7,"TFSI quattro S-Line",130000,105
2013,Audi,Q7,"TFSI quattro S-Line",133000,34
2013,Audi,Q7,"TFSI quattro S-Line",146000,90
2013,Audi,Q7,"TFSI quattro S-Line",148000,62
2013,Audi,Q7,"TFSI quattro S-Line",150000,43
2013,Audi,Q7,"TFSI quattro S-Line",153000,29
2013,Audi,Q7,"TFSI quattro S-Line",160000,28
2013,Audi,S8,"TFSI quattro",79594,36
2013,Bentley,Continental,GT,49041,47
2013,Bentley,Continental,GT,57000,81
2013,Bentley,Continental,"GT Speed",44376,41
2013,Bentley,Continental,"GT Speed",79000,47
2013,BMW,116i,Std,106000,22
2013,BMW,116i,Std,107000,100
2013,BMW,116i,Std,116000,47
2013,BMW,116i,Std,118000,47
2013,BMW,116i,Std,144000,95
2013,BMW,116i,Std,145000,104
2013,BMW,116i,Std,199000,74
2013,BMW,116i,Std,267000,15
2013,BMW,520i,Executive,78200,90
2013,BMW,520i,Executive,118000,76
2013,BMW,520i,Executive,150000,12
2013,BMW,520i,Executive,158000,23
2013,BMW,535i,Exclusive,110000,45
2013,BMW,535i,Exclusive,115000,10
2013,BMW,640i,"M Sport",156000,17
2013,BMW,M135i,M,98000,134
2013,BMW,M6,Standard,32000,11
2013,BMW,M6,Standard,32000,108
2013,BMW,M6,Standard,32000,139
2013,BMW,M6,Standard,35000,32
2013,BMW,M6,Standard,35200,28
2013,BMW,M6,Standard,160000,8
2013,BMW,M6,Standard,202000,118
2013,BMW,X5,"xDrive 50i",117000,47
2013,BMW,X6,"35i Exclusive",100000,33
2013,BMW,X6,"35i Exectutive",113000,30
2013,BMW,X6,"35i Exectutive",165000,36
2013,BMW,X6,"35i Exectutive",175000,90
2013,Cadillac,CTS,Standard,185000,46
2013,Cadillac,Escalade,Std,191000,95
2013,Cadillac,SRX,Std,160000,55
2013,Chevrolet,Camaro,LT,128000,47
2013,Chevrolet,Camaro,LT2,175000,154
2013,Chevrolet,Camaro,SS,53000,47
2013,Chevrolet,Camaro,SS,73000,47
2013,Chevrolet,Camaro,SS,160000,90
2013,Chevrolet,Caprice,LS,170000,111
2013,Chevrolet,Caprice,SS,127000,102
2013,Chevrolet,Captiva,LT,106000,90
2013,Chevrolet,Captiva,LTZ,118500,60
2013,Chevrolet,Corvette,"Grand Sport 3LT",73000,55
2013,Chevrolet,Cruze,LS,77000,17
2013,Chevrolet,Cruze,LS,96000,22
2013,Chevrolet,Cruze,LS,106000,42
2013,Chevrolet,Cruze,LS,111520,25
2013,Chevrolet,Cruze,LS,126000,115
2013,Chevrolet,Cruze,LS,134321,21
2013,Chevrolet,Cruze,LS,138500,115
2013,Chevrolet,Cruze,LS,158000,62
2013,Chevrolet,Cruze,LS,160000,31
2013,Chevrolet,Cruze,LS,163000,44
2013,Chevrolet,Cruze,LS,169000,12
2013,Chevrolet,Cruze,LS,169000,29
2013,Chevrolet,Cruze,LS,170000,71
2013,Chevrolet,Cruze,LS,200000,28
2013,Chevrolet,Cruze,LS,233000,25
2013,Chevrolet,Cruze,LT,69500,21
2013,Chevrolet,Cruze,LT,88000,37
2013,Chevrolet,Cruze,LT,111000,11
2013,Chevrolet,Cruze,LT,134000,8
2013,Chevrolet,Cruze,LT,141000,91
2013,Chevrolet,Malibu,LS,90000,39
2013,Chevrolet,Malibu,LT,180000,63
2013,Chevrolet,Malibu,LTZ,76100,20
2013,Chevrolet,Malibu,LTZ,89000,59
2013,Chevrolet,Malibu,LTZ,109000,48
2013,Chevrolet,Malibu,LTZ,155000,67
2013,Chevrolet,Malibu,LTZ,170000,19
2013,Chevrolet,Malibu,LTZ,174000,8
2013,Chevrolet,Malibu,LTZ,176000,15
2013,Chevrolet,"Silverado 1500",LT,54000,80
2013,Chevrolet,"Silverado 1500",LT,168000,86
2013,Chevrolet,Spark,LS,192000,95
2013,Chevrolet,Tahoe,LS,250,70
2013,Chevrolet,Tahoe,LT,156000,28
2013,Chevrolet,Tahoe,LT,161000,37
2013,Chevrolet,Tahoe,LT,175000,31
2013,Chevrolet,Tahoe,LT,200000,69
2013,Chevrolet,Tahoe,LT,255000,90
2013,Chevrolet,Tahoe,"LT Z71",150000,47
2013,Chevrolet,Tahoe,LTZ,156000,12
